store_name,store_type_code,main_code,store_type,local_name,address,phone_number,long,lati,searchcount
훼미리골프,2001,레져용품,골프용품 전문점,의정부시,경기도 의정부시 외미로 95 (호원동),031-836-9376,37.72459331,127.0460387,100566
(주)VR WORLD,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 동일로 458 (신곡동),031-843-2569,37.72924466,127.0597739,81527
(주)더드림(THE DREAM),2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 동일로 104 (장암동),031-873-9777,37.69841691,127.0547991,111669
(주)신성컬렉션,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 하금로25번길 9 (금오동),031-841-8267,37.75229173,127.0596416,137294
(주)신우스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 산단로68번길 161 (용현동),031-4651-1451,37.74259511,127.0834895,104721
(주)코코넛,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 196 (호원동 신일엘리시움),031-7746-7746,37.70943921,127.0484102,107804
(주)피스제이앤샵,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 728 (가능동),031-821-7977,37.75676544,127.043402,111378
AKC,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로758번길 28 (녹양동),031-840-2682,37.76027316,127.0437427,95228
ALL FOR YOU녹양점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 758 (녹양동),031-821-8885,37.75933969,127.0430738,137863
B.2.F스포츠상사,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 거북로 28 (금오동),031-846-7939,37.75124838,127.0576122,90055
Dr.k두바퀴세상,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 가능로,031-329-5676,37.73936016,127.0730684,99246
JH 인터네셔널,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 태평로 22-1 (의정부동),031-873-8243,37.73488564,127.0497188,88187
LOUIS CASTEL 의정부중앙점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 행복로,0,37.73936016,127.0730684,89789
NSR의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로 1354 (의정부동),031-847-4568,37.7451024,127.0541044,106659
PAT의정부제일점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 태평로 72 (의정부동),031-846-2605,37.73894905,127.0519361,94090
PMI(생각을 만드는 사람들),2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로 80 (의정부동),031-877-7868,37.7379758,127.0440973,87750
STAR GYM,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 발곡로,031-874-5304,37.73936016,127.0730684,117557
s마켓의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 행복로 27 (의정부동),0,37.74118112,127.0493888,111522
개코낚시,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로 1608 (금오동),031-846-1900,37.75617822,127.0794637,120617
고블린자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 회룡로 178 (장암동),031-8677-5418,37.726392,127.0534573,55237
고킥보드 의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 경의로,031-4154-8000,37.73936016,127.0730684,101451
공공칠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로160번길 8 (의정부동),031-827-5040,37.73698185,127.0526873,77834
국도자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 태평로 51-1 (의정부동),031-842-9576,37.73719624,127.0513344,111034
권바이크,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 오목로 235 (민락동),031-4108-3002,37.74706439,127.0999105,96246
그리즐리휘트니스코리아(Grizzly fitness k,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 흥선로36번길 26-17 (가능동),0,37.74469135,127.0300999,90882
그린(Green),2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 경의로86번길 29 (의정부동 신양빌라10차),031-6721-7783,37.73147891,127.045145,79349
길스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 범골로 44 (호원동),031-836-4811,37.72885154,127.038928,88875
나라스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 신흥로 47 (호원동),031-873-2534,37.72035163,127.0429623,124203
나비오리기획,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로168번길 12 (호원동 건영아파트),031-3282-9097,37.70643493,127.0490497,94041
네파의정부용현상설점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로 467 (용현동),031-821-2882,37.73098164,127.0847442,78229
녹양삼천리자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 녹양로 72-1 (녹양동),031-872-9235,37.75723838,127.0339879,110736
녹양올포유상설,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로758번길 8 (녹양동),031-4114-6582,37.75897316,127.0434303,95750
늘턴스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 능곡로26번길 28-40 (신곡동),031-4237-6636,37.73797508,127.0619781,76593
다찌스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 회룡로105번길 37 (호원동 신원아파트),031-9284-2443,37.72749323,127.0447537,104258
대유시스템,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 회룡로192번길 51 (장암동),031-521-3830,37.72487638,127.056596,97582
더 스트링어,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 청사로48번길 19 (금오동),031-6592-1977,37.75307495,127.0709343,63343
더슈즈,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 녹양로87번길,0,37.73936016,127.0730684,106711
더캠트의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로 1426 (금오동),031-4010-4088,37.74935003,127.0602234,71394
더클래스의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로121번길 33 (의정부동),031-842-5579,37.73990007,127.0491896,91979
더힐링,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 오목로 16 (용현동),031-859-3644,37.7322372,127.0851486,114477
동바이크,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 602 (의정부동),031-853-3002,37.7456069,127.0462573,63372
동일낚시,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 16 (호원동),031-875-3399,37.69382477,127.0451058,99381
두리자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 장곡로 554 (신곡동),031-844-8895,37.74871651,127.0644073,124416
드림스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 산단로68번길 55 (용현동),031-873-6644,37.74044923,127.0809857,90470
드림통상의정부,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로 1416 (금오동),031-852-4465,37.7487308,127.0594029,101655
디로프,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 신흥로 234 (의정부동),031-1234-1234,37.73701659,127.0435877,54358
레드페이스의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 신흥로,031-878-3201,37.73936016,127.0730684,73165
레드페이스의정부중앙점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로,031-848-4777,37.73936016,127.0730684,72389
레저맨,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 산단로68번길 128 (용현동),031-1588-6797,37.74126503,127.0850943,145675
로신 ROSSIN,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 추동로 95 (신곡동),031-853-3579,37.74762729,127.0645344,111627
로이젠의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 태평로 76 (의정부동),031-848-2355,37.73931025,127.0520336,71491
루이까스텔 장암점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 동일로 114 (장암동),031-875-5909,37.69929036,127.0547313,104497
르꼬끄스포르티브 의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 행복로 33 (의정부동),031-821-6300,37.74171605,127.0498018,108792
리벤(LIEBEN)스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로 224 (신곡동),031-8118-8633,37.73571172,127.059488,78496
마코스포츠 의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 행복로 19 (의정부동),031-846-3916,37.74059941,127.0487609,80703
매일스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 용민로 102 (민락동),031-852-9133,37.73859424,127.0892684,92785
머렐 의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 행복로 42-1 (의정부동),031-838-5004,37.74216334,127.0505223,56793
명품 빌리아드,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 범골로145번길 23 (의정부동),031-826-7472,37.73706052,127.0412273,95505
명품빌리아드,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 승지로30번길 18 (민락동),031-821-6019,37.73673785,127.0915716,96239
모빌닷컴,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 신흥로96번길 33 (호원동),031-1111-1111,37.72490341,127.0453881,100975
몽벨의정부신시가지점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 신흥로 215 (의정부동),031-877-7200,37.7353998,127.0430979,107224
무림스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 녹양로186번길 81 (녹양동),031-873-8057,37.7658792,127.0395166,86428
무학자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로 1297 (의정부동),031-842-3700,37.74380369,127.0483455,77207
미군마트,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 호국로 1083 (가능동),031-836-9469,37.74316315,127.0239701,59133
민스포츠,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 758 (녹양동),031-821-6848,37.75933969,127.0430738,92862
민영MTB나라,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 발곡로 34 (신곡동),031-829-1753,37.73089333,127.0586186,118983
민트골프,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 송현로82번길 82-1 (민락동),031-853-7585,37.74481543,127.0909737,118371
바이크닥터,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 금신로 368 (금오동),031-842-8408,37.74796669,127.0584934,118911
바이크매니아,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 금신로 384 (금오동),031-847-3283,37.74879989,127.0567694,75634
바이크엠씨에스,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 산성로 29 (녹양동),031-875-6242,37.76605933,127.0406152,108572
바이크클리닉,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 장곡로 318 (신곡동),031-836-5663,37.73191697,127.0547938,108198
버버리힐즈폴로클럽,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로 448 (용현동),031-846-7725,37.73148604,127.082401,117820
버펄로캠핑 장암역점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 동일로 112 (장암동),0,37.6991008,127.0546884,107386
북부수품보급소,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 흥선로 82 (가능동),031-874-8411,37.74264759,127.0357884,122256
블랙야크 의정부호원점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로,031-840-5880,37.73936016,127.0730684,101275
비쥬비커뮤니케이션,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로 602 (의정부동),031-848-1233,37.7456069,127.0462573,85262
비티엘코리아 주식회사,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 회룡로105번길 39 (호원동),031-4210-6060,37.72767653,127.045137,100248
빅터의정부점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 금신로 368 (금오동),031-853-7554,37.74796669,127.0584934,93256
산사랑,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 망월로28번길 17 (호원동),031-836-1586,37.7069841,127.0445289,94963
산얼시스템,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 경의로 34 (의정부동),031-837-6123,37.7326109,127.0391858,104777
삼천리자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 평화로426번길 53 (의정부동),031-873-3720,37.72857569,127.0504913,82663
삼천리자전거,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 시민로 174 (신곡동),0,37.73722955,127.0543633,137466
삼천리자전거(녹양점),2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 비우로 105 (녹양동),031-8187-9617,37.75865524,127.0386792,116429
삼천리자전거대리점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 의정로 118 (가능동),031-829-7775,37.74353376,127.0350735,122620
삼천리자전거제2청사대리점,2002,레져용품,스포츠레져용품,의정부시,경기도 의정부시 장곡로596번길 18 (신곡동 드림밸리),031-851-3224,37.74885052,127.0688197,97227
